name	age	party	constituency	pid	date	house_code	house_no	debate_section_topic	debate_section_id	contribution	order_in_discourse
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Questions on Promised Legislation	dbsect_3	"The Deputy referred to the scrutiny of Bills, which is right and proper. He also referred to the process as ""stuff"". The pre-legislative scrutiny of Bills is very important and enables all Deputies elected to this House to have their say about what might, should or should not be in any particular Bill. The scrutiny to which the Deputy referred is very important. I have had a letter from the Ceann Comhairle requesting that I meet him and the chairpersons of the committees to discuss the question of the process for Private Members' Bills, such as the Bill introduced by the Deputy, of which there are now 140 backed up."	spk_89
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Questions on Promised Legislation	dbsect_3	Whatever the number is, they are delayed. The question is how to prioritise these Bills, including Deputy Kenny's Bill, in order that they can move through the process. I do not accept that there is an attempt to stymie the Bill, to delay it or not to have it put through. What happens is that a number of Private Members' Bills are accepted but when they go through to the next Stage, the Department or the Minister has to do an extensive amount of work on them to make them suitable for purpose, taking into account the original intent of the Private Members' Bill. The members of the committee are not subject to my direction.	spk_92
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Questions on Promised Legislation	dbsect_3	They are entitled to have their say and they should have their say. That is the reason they were elected. Bills must go through the process.	spk_94
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Questions on Promised Legislation	dbsect_3	This is not a legislative matter.	spk_96
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Questions on Promised Legislation	dbsect_3	Yes, but it is not a legislative matter. It is a management matter. If it is agreed by the HSE, the hospital, the Department and the Minister that the unit should open on 29 May, then the arrangements will have been made for that. I do not have the details of whether everything is in order, but if they all say it will open on 29 May, I expect it to happen.	spk_98
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Questions on Promised Legislation	dbsect_3	I will mention it to the Minister, Deputy Harris, with whom I have an engagement after lunch, and I will confirm the position for the Deputy afterwards.	spk_100
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Questions on Promised Legislation	dbsect_3	I have been in many kitchens where the Stanley was the centrepiece and raised many families. It is a wonderful product.	spk_102
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Questions on Promised Legislation	dbsect_3	Drogheda is a big town and is growing in size and population. The living city initiative is continually reviewed. We have tried different things in the past 30 or 40 years and have offered various incentives to different locations. There was tax relief, which entailed lines being drawn on different streets. That created its own problems as smart accountants were able to get around the legislation and build developments that were never thought of, while areas outside the delineations suffered. Many premises which are derelict and in need of repair are left that way by owners expecting a payday when the economic situation improves.That question also needs to be looked at. In the first instance, the local authority should prepare a programme justifying why the living city initiative should be extended to Drogheda. It should also point out the initiatives it is taking to improve the lot, perspective and definition in the aforementioned town. There should also be discussions with those who own derelict buildings. The council have a responsibility in that regard and it is not good enough that such buildings in town centres are left for 20 years to rot, fall down and be a disgraceful aspect when they could be put to far better use.	spk_105
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Questions on Promised Legislation	dbsect_3	The council should prepare its programme to justify why the living city initiative should be extended to that region.	spk_107
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Questions on Promised Legislation	dbsect_3	Deputy Danny Healy-Rae is aware of the statutory responsibility of each local authority to produce its development plan. Councillors, who are the elected representatives of the people, have a direct say in that plan. If Deputy Danny Healy-Rae is telling me that the majority of planning applications in Kerry are being turned down at pre-planning stage-----	spk_110
Enda Kenny	66	Fine Gael	Mayo West	#EndaKenny	2017-05-24	dail	32	Questions on Promised Legislation	dbsect_3	------what is the nature of the buildings that are being proposed?	spk_112
